timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-25 15:25:00,614.38163268,614.38163268,1324259.60660390,813600779.20246005
2018-04-25 15:20:00,611.59477128,611.59477128,1318099.25409846,806142611.83396006
2018-04-25 15:15:00,607.12966915,607.12966915,1315364.98162875,798597106.10458004
2018-04-25 15:10:00,609.54539994,609.54539994,1301376.04330597,793247780.79235995
2018-04-25 15:05:00,611.62750377,611.62750377,1296457.76375167,792949225.79101002
2018-04-25 15:00:00,608.74951196,608.74951196,1290895.39505717,785831941.73285997
2018-04-25 14:55:00,603.39541714,603.39541714,1277931.33553375,771097911.28562999
2018-04-25 14:50:00,597.62316621,597.62316621,1264312.61151156,755582505.96616006
2018-04-25 14:45:00,599.96103604,599.96103604,1258399.00229620,754990369.17025995
2018-04-25 14:40:00,599.76380705,599.76380705,1252098.54935176,750963392.76099002
2018-04-25 14:35:00,601.72117931,601.72117931,1230565.99697711,740457622.91472995
2018-04-25 14:30:00,599.58076815,599.58076815,1218781.08387474,730757698.47503996
2018-04-25 14:25:00,608.53646552,608.53646552,1204915.34363466,733234924.47176003
2018-04-25 14:20:00,609.10045395,609.10045395,1203145.56606284,732836510.46150994
2018-04-25 14:15:00,607.69137509,607.69137509,1203746.69182707,731506482.42007995
2018-04-25 14:10:00,615.06831919,615.06831919,1193343.62038516,733987854.80379999
2018-04-25 14:05:00,617.65981177,617.65981177,1194256.15453271,737644031.61345005
2018-04-25 14:00:00,616.65488497,616.65488497,1211984.71079418,747376292.41892004
2018-04-25 13:55:00,614.52094820,614.52094820,1215063.62360564,746682050.09653997
2018-04-25 13:50:00,614.94849958,614.94849958,1212165.82935042,745419557.99831998
2018-04-25 13:45:00,612.16896833,612.16896833,1227802.72380482,751622726.74379003
2018-04-25 13:40:00,619.39334096,619.39334096,1223572.99165397,757872963.20758998
2018-04-25 13:35:00,625.33436694,625.33436694,1222902.28559020,764722826.58362997
2018-04-25 13:30:00,622.57550187,622.57550187,1237501.93483945,770438388.15014994
2018-04-25 13:25:00,628.35969864,628.35969864,1231764.40869201,773991112.64535999
2018-04-25 13:20:00,631.91577513,631.91577513,1230118.57326152,777331331.72720003
2018-04-25 13:15:00,631.13080732,631.13080732,1234797.77949589,779318919.44622004
2018-04-25 13:10:00,629.35417075,629.35417075,1233935.41108348,776582397.39661002
2018-04-25 13:05:00,629.53966081,629.53966081,1233285.13453567,776401905.27192998
2018-04-25 13:00:00,629.28421691,629.28421691,1239342.71555080,779898810.23931003
2018-04-25 12:55:00,632.14521319,632.14521319,1241124.73369052,784571059.37082005
2018-04-25 12:50:00,632.65472897,632.65472897,1240529.42369442,784826806.32213998
2018-04-25 12:45:00,633.50976774,633.50976774,1244837.42351904,788616667.04328001
2018-04-25 12:40:00,628.19191843,628.19191843,1242999.07364817,780841972.68478000
2018-04-25 12:35:00,629.44789412,629.44789412,1245484.28278999,783967458.96443999
2018-04-25 12:30:00,626.25350391,626.25350391,1252698.07021284,784506555.81825995
2018-04-25 12:25:00,628.20536962,628.20536962,1249261.63636086,784792868.01754999
2018-04-25 12:20:00,633.26053331,633.26053331,1247162.67953481,789778903.56892002
2018-04-25 12:15:00,636.53518086,636.53518086,1247409.39488782,794019964.78680003
2018-04-25 12:10:00,638.86793880,638.86793880,1239945.14981896,792161202.09284997
2018-04-25 12:05:00,634.43618004,634.43618004,1235979.18207935,784149910.88169003
2018-04-25 12:00:00,629.05744235,629.05744235,1233694.47098715,776064688.55742002
2018-04-25 11:55:00,627.23939374,627.23939374,1227517.60277750,769947396.97211003
2018-04-25 11:50:00,621.55726322,621.55726322,1221599.93992624,759294315.41627002
2018-04-25 11:45:00,618.21517621,618.21517621,1219495.39758795,753910562.10982001
2018-04-25 11:40:00,622.28890519,622.28890519,1215842.46910176,756605278.98266006
2018-04-25 11:35:00,620.83989629,620.83989629,1213224.83204478,753218378.90372002
2018-04-25 11:30:00,616.23295753,616.23295753,1210551.93497284,745981999.13628995
2018-04-25 11:25:00,617.99940447,617.99940447,1205607.71413746,745064849.35704994
2018-04-25 11:20:00,616.44173693,616.44173693,1199348.90101456,739328719.72459996
2018-04-25 11:15:00,620.75889565,620.75889565,1197157.51644747,743146177.82484996
2018-04-25 11:10:00,618.31770937,618.31770937,1193607.20886599,738028475.27346003
2018-04-25 11:05:00,623.31899797,623.31899797,1188173.20355077,740610930.65243006
2018-04-25 11:00:00,622.25701750,622.25701750,1183616.55296866,736513706.11000001
2018-04-25 10:55:00,611.03923828,611.03923828,1173428.27491714,717010719.28057003
2018-04-25 10:50:00,606.41222963,606.41222963,1161016.85336045,704054818.68743002
2018-04-25 10:45:00,612.20158706,612.20158706,1144297.92244593,700541004.19489002
2018-04-25 10:40:00,616.49417409,616.49417409,1136516.25572266,700655650.41314995
2018-04-25 10:35:00,621.06230889,621.06230889,1131690.31630685,702850200.78878999
2018-04-25 10:30:00,619.12947339,619.12947339,1131295.98503962,700418687.46616006
2018-04-25 10:25:00,621.36238365,621.36238365,1125413.83320810,699289821.99225998
2018-04-25 10:20:00,625.56368605,625.56368605,1118371.85272988,699612818.56429994
2018-04-25 10:15:00,633.69413177,633.69413177,1108690.34724107,702570566.99310994
2018-04-25 10:10:00,634.89555297,634.89555297,1107209.17513806,702962181.50714004
2018-04-25 10:05:00,635.53423607,635.53423607,1106028.82767327,702919186.06254005
2018-04-25 10:00:00,638.25434509,638.25434509,1109406.75700225,708083683.12584996
2018-04-25 09:55:00,636.39562248,636.39562248,1107937.52866578,705086593.22028995
2018-04-25 09:50:00,638.66612693,638.66612693,1106935.13869682,706961977.79149997
2018-04-25 09:45:00,636.00934244,636.00934244,1107501.89704215,704381553.29407001
2018-04-25 09:40:00,636.65549985,636.65549985,1102270.83732945,701766790.91164005
2018-04-25 09:35:00,640.14111159,640.14111159,1100897.00978837,704729435.58999002
2018-04-25 09:30:00,643.90087887,643.90087887,1099527.59671741,707986785.86784005
2018-04-25 09:25:00,644.65395422,644.65395422,1099161.48786358,708578799.47676003
2018-04-25 09:20:00,643.48744283,643.48744283,1098611.81187465,706942905.48155999
2018-04-25 09:15:00,647.08802377,647.08802377,1096716.88153544,709672359.50790000
2018-04-25 09:10:00,646.54624520,646.54624520,1095477.43098006,708276819.70173001
2018-04-25 09:05:00,644.28742312,644.28742312,1093290.99888271,704393640.38846004
2018-04-25 09:00:00,638.77452417,638.77452417,1092576.22481458,697909858.12053001
2018-04-25 08:55:00,644.62785261,644.62785261,1085165.73615230,699528058.21963000
2018-04-25 08:50:00,644.95003446,644.95003446,1080554.35242125,696903566.83206999
2018-04-25 08:45:00,649.98215204,649.98215204,1078516.92650745,701016752.90804994
2018-04-25 08:40:00,653.26300889,653.26300889,1076903.73939560,703501377.07746005
2018-04-25 08:35:00,653.04260311,653.04260311,1075667.20319679,702456510.45901000
2018-04-25 08:30:00,654.09869223,654.09869223,1074200.82471380,702633354.63504004
2018-04-25 08:25:00,655.30499701,655.30499701,1070743.96882887,701663873.29408002
2018-04-25 08:20:00,656.44777771,656.44777771,1068274.25091240,701266257.99381006
2018-04-25 08:15:00,659.41909174,659.41909174,1067883.78449316,704182955.25434005
2018-04-25 08:10:00,658.17753383,658.17753383,1066820.10094632,702157023.08002996
2018-04-25 08:05:00,660.88252179,660.88252179,1065447.95342498,704135930.30002999
2018-04-25 08:00:00,660.39949537,660.39949537,1060629.41330332,700439129.31634998
2018-04-25 07:55:00,657.12387731,657.12387731,1059096.05086092,695957303.38914001
2018-04-25 07:50:00,661.68930388,661.68930388,1054264.71611803,697595686.11072004
2018-04-25 07:45:00,666.08231249,666.08231249,1054101.70430801,702118500.80914998
2018-04-25 07:40:00,666.04735832,666.04735832,1053316.23418507,701558495.25583994
