timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-25 20:35:00,147.87484581,147.87484581,1145704.47063213,169420871.93555999
2018-04-25 20:30:00,147.73483087,147.73483087,1147032.37872799,169456634.47573999
2018-04-25 20:25:00,147.55522867,147.55522867,1148262.82583190,169432183.83651000
2018-04-25 20:20:00,147.46388571,147.46388571,1149146.89269802,169457666.04589000
2018-04-25 20:15:00,147.60636326,147.60636326,1150745.54034717,169857364.24614999
2018-04-25 20:10:00,147.51611662,147.51611662,1150571.85963903,169727892.62465999
2018-04-25 20:05:00,146.92694294,146.92694294,1152164.12365629,169283952.44964999
2018-04-25 20:00:00,146.25565095,146.25565095,1157127.57942970,169236447.35635999
2018-04-25 19:55:00,146.46799368,146.46799368,1157412.90746718,169523946.42084000
2018-04-25 19:50:00,146.52783753,146.52783753,1158794.38632204,169795635.57132000
2018-04-25 19:45:00,146.55158064,146.55158064,1159856.23662662,169978764.79280001
2018-04-25 19:40:00,146.92505556,146.92505556,1160410.25582931,170493341.30533999
2018-04-25 19:35:00,145.90908726,145.90908726,1165277.57646599,170024587.58987999
2018-04-25 19:30:00,145.95205720,145.95205720,1166485.47583854,170250954.89243999
2018-04-25 19:25:00,146.42804033,146.42804033,1165769.59456628,170701357.20930001
2018-04-25 19:20:00,146.99224336,146.99224336,1172389.65294647,172332185.17807999
2018-04-25 19:15:00,146.64486140,146.64486140,1181128.29015406,173206394.40469000
2018-04-25 19:10:00,146.55010969,146.55010969,1182233.69597142,173256477.81941000
2018-04-25 19:05:00,146.80775103,146.80775103,1181461.37742365,173447687.75099999
2018-04-25 19:00:00,146.93339470,146.93339470,1182505.55976734,173749556.15233999
2018-04-25 18:55:00,146.31592252,146.31592252,1178927.48134342,172495862.02088001
2018-04-25 18:50:00,147.72539469,147.72539469,1175677.49532852,173677422.02140000
2018-04-25 18:45:00,147.66074530,147.66074530,1178001.56279157,173944588.72849000
2018-04-25 18:40:00,147.33453548,147.33453548,1177451.66221034,173479293.69822001
2018-04-25 18:35:00,146.99643821,146.99643821,1176606.74965381,172957001.36886999
2018-04-25 18:30:00,147.12601212,147.12601212,1177606.65371230,173256570.80586001
2018-04-25 18:25:00,147.20998384,147.20998384,1178483.42411914,173484525.81867999
2018-04-25 18:20:00,146.59793727,146.59793727,1177644.52473342,172640258.15985000
2018-04-25 18:15:00,146.90290494,146.90290494,1179227.71750538,173231977.28924999
2018-04-25 18:10:00,146.48547287,146.48547287,1179132.50348369,172725782.35100999
2018-04-25 18:05:00,147.26977701,147.26977701,1181463.02519213,173993796.27059999
2018-04-25 18:00:00,147.42555134,147.42555134,1190038.21395948,175442039.81009001
2018-04-25 17:55:00,147.45045232,147.45045232,1191334.41696655,175662798.64440000
2018-04-25 17:50:00,147.02668545,147.02668545,1200750.04083982,176542298.55941001
2018-04-25 17:45:00,148.20245355,148.20245355,1202487.00577192,178211524.61647999
2018-04-25 17:40:00,147.37424728,147.37424728,1201529.63877180,177074526.09459999
2018-04-25 17:35:00,147.06937632,147.06937632,1201184.21088404,176657412.73837000
2018-04-25 17:30:00,147.16695255,147.16695255,1201487.30122949,176819224.64842001
2018-04-25 17:25:00,146.28035609,146.28035609,1200006.30035890,175537348.93266001
2018-04-25 17:20:00,146.20514871,146.20514871,1199331.00410433,175348367.81121999
2018-04-25 17:15:00,146.23588784,146.23588784,1200291.77432048,175525733.28577000
2018-04-25 17:10:00,145.91799345,145.91799345,1198333.92480991,174858481.78838000
2018-04-25 17:05:00,145.41029075,145.41029075,1194223.62238472,173652404.15537000
2018-04-25 17:00:00,144.56565061,144.56565061,1194493.64566853,172682751.03338999
2018-04-25 16:55:00,145.10851970,145.10851970,1192669.65148911,173066527.61963001
2018-04-25 16:50:00,144.64937752,144.64937752,1192028.65185388,172426202.47411001
2018-04-25 16:45:00,144.40127659,144.40127659,1194025.50706438,172418807.50428000
2018-04-25 16:40:00,144.08905398,144.08905398,1192541.21038066,171832134.83111000
2018-04-25 16:35:00,143.63786294,143.63786294,1193022.30008120,171363173.62516999
2018-04-25 16:30:00,142.77693699,142.77693699,1193142.47994406,170353228.67591000
2018-04-25 16:25:00,143.19430638,143.19430638,1192267.11096112,170725861.97599000
2018-04-25 16:20:00,142.94833095,142.94833095,1190483.67115491,170177653.81400001
2018-04-25 16:15:00,143.65838988,143.65838988,1183710.22080879,170049904.41156000
